,url,section,title,year,type,author
2727,https://mindmodeling.org/cogsci2013/papers/0440/index.html,Posters,Development of Semantic Knowledge and Its Role in the Development of Category-Based Reasoning,2013,poster,"Fisher, Anna"
2728,https://mindmodeling.org/cogsci2013/papers/0441/index.html,Posters,Classroom activities and off-task behavior in elementary school children,2013,poster,"Godwin, Karrie"
2728,https://mindmodeling.org/cogsci2013/papers/0441/index.html,Posters,Classroom activities and off-task behavior in elementary school children,2013,poster,"Almeda, Victoria"
2728,https://mindmodeling.org/cogsci2013/papers/0441/index.html,Posters,Classroom activities and off-task behavior in elementary school children,2013,poster,"Petroccia, Megan"
2728,https://mindmodeling.org/cogsci2013/papers/0441/index.html,Posters,Classroom activities and off-task behavior in elementary school children,2013,poster,"Baker, Ryan"
2728,https://mindmodeling.org/cogsci2013/papers/0441/index.html,Posters,Classroom activities and off-task behavior in elementary school children,2013,poster,"Fisher, Anna"
2729,https://mindmodeling.org/cogsci2013/papers/0442/index.html,Posters,How pitch accents and focus particles affect the recognition of contextual alternatives,2013,poster,"Gotzner, Nicole"
2729,https://mindmodeling.org/cogsci2013/papers/0442/index.html,Posters,How pitch accents and focus particles affect the recognition of contextual alternatives,2013,poster,"Spalek, Katharina"
2729,https://mindmodeling.org/cogsci2013/papers/0442/index.html,Posters,How pitch accents and focus particles affect the recognition of contextual alternatives,2013,poster,"Wartenburger, Isabell"
2730,https://mindmodeling.org/cogsci2013/papers/0443/index.html,Posters,The object without qualities: referring with negative properties,2013,poster,"Goudbeek, Martijn"
2730,https://mindmodeling.org/cogsci2013/papers/0443/index.html,Posters,The object without qualities: referring with negative properties,2013,poster,"Haagmans, Inge"
2730,https://mindmodeling.org/cogsci2013/papers/0443/index.html,Posters,The object without qualities: referring with negative properties,2013,poster,"Krahmer, Emiel"
2731,https://mindmodeling.org/cogsci2013/papers/0444/index.html,Posters,Lay biology in health: How adults conceptualize the benefits of exercise,2013,poster,"Gripshover, Sarah"
2731,https://mindmodeling.org/cogsci2013/papers/0444/index.html,Posters,Lay biology in health: How adults conceptualize the benefits of exercise,2013,poster,"Markman, Ellen"
2732,https://mindmodeling.org/cogsci2013/papers/0445/index.html,Posters,Adaptive Estimation of Psychometric Slope and Threshold with Differential Evolution,2013,poster,"Gu, Hairong"
2732,https://mindmodeling.org/cogsci2013/papers/0445/index.html,Posters,Adaptive Estimation of Psychometric Slope and Threshold with Differential Evolution,2013,poster,"Myung, Jay"
2732,https://mindmodeling.org/cogsci2013/papers/0445/index.html,Posters,Adaptive Estimation of Psychometric Slope and Threshold with Differential Evolution,2013,poster,"Pitt, Mark"
2732,https://mindmodeling.org/cogsci2013/papers/0445/index.html,Posters,Adaptive Estimation of Psychometric Slope and Threshold with Differential Evolution,2013,poster,"Lu, Zhong-Lin"
2733,https://mindmodeling.org/cogsci2013/papers/0446/index.html,Posters,Spatial meanings for function words? The link between conjunctions and spatial representations,2013,poster,"Guerra, Ernesto"
2733,https://mindmodeling.org/cogsci2013/papers/0446/index.html,Posters,Spatial meanings for function words? The link between conjunctions and spatial representations,2013,poster,"Marghetis, Tyler"
2733,https://mindmodeling.org/cogsci2013/papers/0446/index.html,Posters,Spatial meanings for function words? The link between conjunctions and spatial representations,2013,poster,"Knoeferle, Pia"
2734,https://mindmodeling.org/cogsci2013/papers/0447/index.html,Posters,"How does social comparison affect regret and relief in children, adolescents and adults?",2013,poster,"Habib, Marianne"
2734,https://mindmodeling.org/cogsci2013/papers/0447/index.html,Posters,"How does social comparison affect regret and relief in children, adolescents and adults?",2013,poster,"Moutier, Sylvain"
2734,https://mindmodeling.org/cogsci2013/papers/0447/index.html,Posters,"How does social comparison affect regret and relief in children, adolescents and adults?",2013,poster,"Borst, Grégoire"
2734,https://mindmodeling.org/cogsci2013/papers/0447/index.html,Posters,"How does social comparison affect regret and relief in children, adolescents and adults?",2013,poster,"Houdé, Olivier"
2734,https://mindmodeling.org/cogsci2013/papers/0447/index.html,Posters,"How does social comparison affect regret and relief in children, adolescents and adults?",2013,poster,"Cassotti, Mathieu"
2735,https://mindmodeling.org/cogsci2013/papers/0448/index.html,Posters,"Unifying Theories of Consciousness, Attention, and Conscious Attention",2013,poster,"Haladjian, Harry"
2735,https://mindmodeling.org/cogsci2013/papers/0448/index.html,Posters,"Unifying Theories of Consciousness, Attention, and Conscious Attention",2013,poster,"Montemayor, Carlos"
2736,https://mindmodeling.org/cogsci2013/papers/0449/index.html,Posters,Discovering Quantification and Number in a Role-Filler Model,2013,poster,"Hamer, Aaron"
2736,https://mindmodeling.org/cogsci2013/papers/0449/index.html,Posters,Discovering Quantification and Number in a Role-Filler Model,2013,poster,"Doumas, Leonidas"
2737,https://mindmodeling.org/cogsci2013/papers/0450/index.html,Posters,Disambiguating NN combinations with left/right stress,2013,poster,"Hampton, James"
2737,https://mindmodeling.org/cogsci2013/papers/0450/index.html,Posters,Disambiguating NN combinations with left/right stress,2013,poster,"Heussen, Daniel"
2737,https://mindmodeling.org/cogsci2013/papers/0450/index.html,Posters,Disambiguating NN combinations with left/right stress,2013,poster,"Argel, Zarah"
2737,https://mindmodeling.org/cogsci2013/papers/0450/index.html,Posters,Disambiguating NN combinations with left/right stress,2013,poster,"Kanbi, Hasina"
2738,https://mindmodeling.org/cogsci2013/papers/0451/index.html,Posters,Improving First-Year Writing Using Argument Diagramming,2013,poster,"Harrell, Maralee"
2738,https://mindmodeling.org/cogsci2013/papers/0451/index.html,Posters,Improving First-Year Writing Using Argument Diagramming,2013,poster,"Wetzel, Danielle"
2739,https://mindmodeling.org/cogsci2013/papers/0452/index.html,Posters,Why verbalization of facial features increases false positive responses on visually-similar distractors: A computational exploration of verbal overshadowing,2013,poster,"Hatano, Aya"
2739,https://mindmodeling.org/cogsci2013/papers/0452/index.html,Posters,Why verbalization of facial features increases false positive responses on visually-similar distractors: A computational exploration of verbal overshadowing,2013,poster,"Ueno, Taiji"
2739,https://mindmodeling.org/cogsci2013/papers/0452/index.html,Posters,Why verbalization of facial features increases false positive responses on visually-similar distractors: A computational exploration of verbal overshadowing,2013,poster,"Kitagami, Shinji"
2739,https://mindmodeling.org/cogsci2013/papers/0452/index.html,Posters,Why verbalization of facial features increases false positive responses on visually-similar distractors: A computational exploration of verbal overshadowing,2013,poster,"Kawaguchi, Jun"
2740,https://mindmodeling.org/cogsci2013/papers/0453/index.html,Posters,The effect of “Trust dynamics”: Perspective taking during collaborative problem solving,2013,poster,"Hayashi, Yugo"
2741,https://mindmodeling.org/cogsci2013/papers/0454/index.html,Posters,How listeners respond to speaker's troubles,2013,poster,"Healey, Patrick"
2741,https://mindmodeling.org/cogsci2013/papers/0454/index.html,Posters,How listeners respond to speaker's troubles,2013,poster,"Lavelle, Mary"
2741,https://mindmodeling.org/cogsci2013/papers/0454/index.html,Posters,How listeners respond to speaker's troubles,2013,poster,"Howes, Christine"
2741,https://mindmodeling.org/cogsci2013/papers/0454/index.html,Posters,How listeners respond to speaker's troubles,2013,poster,"Battersby, Stuart"
2741,https://mindmodeling.org/cogsci2013/papers/0454/index.html,Posters,How listeners respond to speaker's troubles,2013,poster,"McCabe, Rosemaire"
2742,https://mindmodeling.org/cogsci2013/papers/0455/index.html,Posters,A Computational Model of Systems Memory Reconsolidation,2013,poster,"Helfer, Peter"
2742,https://mindmodeling.org/cogsci2013/papers/0455/index.html,Posters,A Computational Model of Systems Memory Reconsolidation,2013,poster,"Shultz, Thomas"
2742,https://mindmodeling.org/cogsci2013/papers/0455/index.html,Posters,A Computational Model of Systems Memory Reconsolidation,2013,poster,"Hardt, Oliver"
2742,https://mindmodeling.org/cogsci2013/papers/0455/index.html,Posters,A Computational Model of Systems Memory Reconsolidation,2013,poster,"Nader, Karim"
2743,https://mindmodeling.org/cogsci2013/papers/0456/index.html,Posters,Expert Blind Spot in Pre-Service and In-Service Mathematics Teachers: Task Design moderates Overestimation of Novices’ Performance,2013,poster,"Hellmannn, Katharina"
2743,https://mindmodeling.org/cogsci2013/papers/0456/index.html,Posters,Expert Blind Spot in Pre-Service and In-Service Mathematics Teachers: Task Design moderates Overestimation of Novices’ Performance,2013,poster,"Nückles, Matthias"
2744,https://mindmodeling.org/cogsci2013/papers/0457/index.html,Posters,The Recognizability of Authenticity,2013,poster,"Henderson, Madeleine"
2744,https://mindmodeling.org/cogsci2013/papers/0457/index.html,Posters,The Recognizability of Authenticity,2013,poster,"Gabora, Liane"
2745,https://mindmodeling.org/cogsci2013/papers/0458/index.html,Posters,Benefits for Processes Cause Decrements in Outcomes: Training Improves Tutors’ Interactivity at the Expense of Assessment Accuracy,2013,poster,"Herppich, Stephanie"
2745,https://mindmodeling.org/cogsci2013/papers/0458/index.html,Posters,Benefits for Processes Cause Decrements in Outcomes: Training Improves Tutors’ Interactivity at the Expense of Assessment Accuracy,2013,poster,"Wittwer, Jörg"
2745,https://mindmodeling.org/cogsci2013/papers/0458/index.html,Posters,Benefits for Processes Cause Decrements in Outcomes: Training Improves Tutors’ Interactivity at the Expense of Assessment Accuracy,2013,poster,"Nückles, Matthias"
2745,https://mindmodeling.org/cogsci2013/papers/0458/index.html,Posters,Benefits for Processes Cause Decrements in Outcomes: Training Improves Tutors’ Interactivity at the Expense of Assessment Accuracy,2013,poster,"Renkl, Alexander"
2746,https://mindmodeling.org/cogsci2013/papers/0459/index.html,Posters,"Blending and choosing within one mind: Should judgments be based on exemplars, rules or both?",2013,poster,"Herzog, Stefan"
2746,https://mindmodeling.org/cogsci2013/papers/0459/index.html,Posters,"Blending and choosing within one mind: Should judgments be based on exemplars, rules or both?",2013,poster,"von Helversen, Bettina"
2747,https://mindmodeling.org/cogsci2013/papers/0460/index.html,Posters,Using the letter decision task to examine semantic priming,2013,poster,"Heyman, Tom"
2747,https://mindmodeling.org/cogsci2013/papers/0460/index.html,Posters,Using the letter decision task to examine semantic priming,2013,poster,"de Deyne, Simon"
2747,https://mindmodeling.org/cogsci2013/papers/0460/index.html,Posters,Using the letter decision task to examine semantic priming,2013,poster,"Storms, Gert"
2748,https://mindmodeling.org/cogsci2013/papers/0461/index.html,Posters,Topological Similarity of Motor Coordination in Rhythmic Movements,2013,poster,"Hidaka, Shohei"
2748,https://mindmodeling.org/cogsci2013/papers/0461/index.html,Posters,Topological Similarity of Motor Coordination in Rhythmic Movements,2013,poster,"Fujinami, Tsutomu"
2749,https://mindmodeling.org/cogsci2013/papers/0462/index.html,Posters,Eye Movements Reveal Interplay Between Noun Capitalization and Word Class During Reading,2013,poster,"Hohenstein, Sven"
2749,https://mindmodeling.org/cogsci2013/papers/0462/index.html,Posters,Eye Movements Reveal Interplay Between Noun Capitalization and Word Class During Reading,2013,poster,"Kliegl, Reinhold"
2750,https://mindmodeling.org/cogsci2013/papers/0463/index.html,Posters,"Here’s not looking at you, kid! Unaddressed recipients benefit from co-speech gestures when speech processing suffers",2013,poster,"Holler, Judith"
2750,https://mindmodeling.org/cogsci2013/papers/0463/index.html,Posters,"Here’s not looking at you, kid! Unaddressed recipients benefit from co-speech gestures when speech processing suffers",2013,poster,"Schubotz, Louise"
2750,https://mindmodeling.org/cogsci2013/papers/0463/index.html,Posters,"Here’s not looking at you, kid! Unaddressed recipients benefit from co-speech gestures when speech processing suffers",2013,poster,"Kelly, Spencer"
2750,https://mindmodeling.org/cogsci2013/papers/0463/index.html,Posters,"Here’s not looking at you, kid! Unaddressed recipients benefit from co-speech gestures when speech processing suffers",2013,poster,"Hagoort, Peter"
2750,https://mindmodeling.org/cogsci2013/papers/0463/index.html,Posters,"Here’s not looking at you, kid! Unaddressed recipients benefit from co-speech gestures when speech processing suffers",2013,poster,"Schuetze, Manuela"
2750,https://mindmodeling.org/cogsci2013/papers/0463/index.html,Posters,"Here’s not looking at you, kid! Unaddressed recipients benefit from co-speech gestures when speech processing suffers",2013,poster,"Ozyurek, Asli"
2751,https://mindmodeling.org/cogsci2013/papers/0464/index.html,Posters,Encountering Multiple Exemplars During Fast Mapping Facilitates Word Learning,2013,poster,"Horst, Jessica"
2751,https://mindmodeling.org/cogsci2013/papers/0464/index.html,Posters,Encountering Multiple Exemplars During Fast Mapping Facilitates Word Learning,2013,poster,"Twomey, Katherine"
2751,https://mindmodeling.org/cogsci2013/papers/0464/index.html,Posters,Encountering Multiple Exemplars During Fast Mapping Facilitates Word Learning,2013,poster,"Ranson, Samantha"
2752,https://mindmodeling.org/cogsci2013/papers/0465/index.html,Posters,Dilution Effects in Perceptual Information Integration,2013,poster,"Hotaling, Jared"
2752,https://mindmodeling.org/cogsci2013/papers/0465/index.html,Posters,Dilution Effects in Perceptual Information Integration,2013,poster,"Cohen, Andrew"
2752,https://mindmodeling.org/cogsci2013/papers/0465/index.html,Posters,Dilution Effects in Perceptual Information Integration,2013,poster,"Busemeyer, Jerome"
